date,distances,pph,reports,type
200712140000,20.655710321068472,1.0,1,Thunderstorm Wind
200712210000,15.767718519338104,1.0,1,Tornado
200712210000,21.96955931300192,1.0000000000000002,1,Thunderstorm Wind
200712260000,23.868195254531994,1.0,1,Tornado
200712260000,10.160457695233893,1.0,1,Thunderstorm Wind
200801110000,16.186670054257615,1.0,1,Thunderstorm Wind
200801130000,22.9334694519142,1.0,1,Hail
200801170000,21.857884077799753,1.0,1,Thunderstorm Wind
200801240000,26.007593154438222,1.0,0,Tornado
200801270000,19.918084370464705,1.0,1,Tornado
200801280000,21.33893471059853,1.0000000000000002,1,Thunderstorm Wind
200802030000,14.886495091545052,1.0000000000000002,1,Thunderstorm Wind
200802060000,19.229525193667104,1.0,1,Hail
200802100000,9.26086863133349,1.0,1,Thunderstorm Wind
200802130000,19.26156208092371,1.0,1,Tornado
200802130000,3.0350140722857746,1.0,1,Thunderstorm Wind
200802290000,21.427022301926907,1.0,1,Thunderstorm Wind
200803040000,26.09510633931534,1.0,0,Hail
200803060000,5.6821063067655775,1.0,1,Tornado
200803130000,25.371896088780534,1.0,0,Thunderstorm Wind
200803190000,20.202737036685733,1.0,1,Tornado
200803190000,16.771989281344187,1.0,1,Hail
200803220000,22.15793454499476,1.0,1,Thunderstorm Wind
200803260000,16.840772309639462,1.0,1,Thunderstorm Wind
200803280000,26.008884101031047,1.0,0,Hail
200804010000,22.13969943420796,1.0,1,Hail
200804020000,24.55440756443478,1.0,1,Hail
200804020000,11.517534160032781,1.0,1,Thunderstorm Wind
200804050000,11.34851920082417,1.0,1,Hail
200804060000,26.146099115249857,1.0,0,Hail
200804120000,17.811787495852986,1.0,1,Hail
200804150000,32.785466459981016,1.0,0,Thunderstorm Wind
200804170000,4.07393946465349,1.0,1,Tornado
200804180000,19.527591755250512,1.0,1,Hail
200804260000,23.468548119534855,1.0,1,Tornado
200804270000,24.37833594247431,1.0,1,Hail
200805040000,6.107517350420514,1.0,1,Hail
200805170000,13.720800053529306,1.0,1,Tornado
200805180000,20.299835616888114,1.0,1,Tornado
200806090000,17.853644404980123,1.0000000000000002,1,Tornado
200806160000,14.455682652173104,1.0,1,Tornado
200806220000,19.903462838674425,1.0,1,Tornado
200807010000,29.584040788218164,1.0,0,Tornado
200807020000,8.452003211750071,1.0,1,Tornado
200807130000,1.879657721653431,1.0,1,Tornado
200807250000,13.889931397131072,1.0,1,Tornado
200807260000,22.946169066306542,1.0,1,Tornado
200807310000,12.05096878340035,1.0,1,Hail
200808020000,7.468309083369155,1.0,1,Tornado
200808070000,19.533068753280567,1.0,1,Tornado
200808100000,14.938683422129625,1.0,1,Tornado
200808150000,8.086388736050544,1.0,1,Tornado
200808200000,21.289506462457215,1.0000000000000002,1,Tornado
200808270000,13.048469806634017,1.0,1,Hail
200808310000,25.01749262102455,1.0,0,Tornado
200809040000,21.507327963486237,1.0,1,Tornado
200809060000,20.830132044858853,1.0,1,Tornado
200809070000,22.408805131442925,1.0,1,Thunderstorm Wind
200809100000,13.834408276004607,1.0,1,Hail
200809110000,27.11556255808297,1.0,0,Hail
200809150000,24.63372511985817,1.0,1,Thunderstorm Wind
200809160000,8.870263455110763,1.0,1,Hail
200809170000,28.820542211956948,1.0,0,Tornado
200809170000,27.514757488330197,1.0,0,Thunderstorm Wind
200809190000,12.450484872959777,1.0,1,Hail
200809190000,16.84358087274703,1.0,1,Thunderstorm Wind
200809210000,13.739244966148652,1.0,1,Thunderstorm Wind
200809230000,1247.5798470527352,1.2086809693474716,0,Tornado
200809290000,30.88824638558601,1.0,0,Tornado
200810040000,22.729845949124662,1.0,1,Thunderstorm Wind
200810050000,26.416129189413542,1.0,0,Thunderstorm Wind
200810090000,17.74714183593906,1.0,1,Tornado
200810200000,23.904461704897376,1.0,1,Hail
200810220000,22.81534515859915,1.0,1,Hail
200810230000,10.729673792976682,1.0,1,Thunderstorm Wind
200810240000,26.602356373203147,1.0,0,Tornado
200810300000,19.68014024124856,1.0,1,Thunderstorm Wind
200811070000,17.165525725349383,1.0,1,Tornado
200811100000,24.90334338845727,0.9999999999999999,1,Tornado
200811110000,22.210080001750786,1.0,1,Thunderstorm Wind
200811280000,25.871452692568717,1.0,0,Hail
200811290000,18.212032041130517,1.0,1,Thunderstorm Wind
200812030000,26.175574935825345,1.0,0,Thunderstorm Wind
200812080000,18.164807401664927,1.0,1,Hail
200812100000,19.265279297008128,1.0,1,Tornado
200812130000,1368.2954380110652,1.2086809693474718,0,Tornado
200812130000,1365.0054998014095,1.2086809693474718,0,Thunderstorm Wind
200812150000,21.870580972807893,1.0,1,Thunderstorm Wind
200812240000,33.61907229859061,1.0,0,Hail
200812250000,15.7104876748428,1.0,1,Thunderstorm Wind
200901030000,20.584574758163477,1.0,1,Tornado
200901190000,23.987494731639796,1.0,1,Hail
200901240000,18.466510992902858,1.0,1,Tornado
200901260000,15.811767860448546,1.0,1,Thunderstorm Wind
200902010000,14.29384247520925,1.0,1,Thunderstorm Wind
200902080000,22.20681232300943,1.0,1,Hail
200902090000,22.524967399531914,1.0000000000000002,1,Tornado
200902170000,21.197337271535453,1.0,1,Thunderstorm Wind
200903010000,17.466542382360224,1.0,1,Hail
200903010000,20.61289505306655,1.0,1,Thunderstorm Wind
200903040000,33.27824717671593,1.0,0,Hail
200903210000,16.3780203954818,1.0,1,Thunderstorm Wind
200903240000,20.41919902965322,1.0,1,Tornado
200903290000,21.325195223875365,1.0,1,Tornado
200904010000,15.46485330223147,1.0,1,Tornado
200904060000,23.46790191333757,1.0,1,Hail
200904080000,5.201373997615897,1.0000000000000002,1,Tornado
200904110000,6.473675391369998,1.0,1,Tornado
200904120000,15.063075330759265,1.0,1,Tornado
200904150000,28.374466167770727,1.0,0,Thunderstorm Wind
200904160000,33.52529331147958,1.0,0,Thunderstorm Wind
200904170000,23.534453439899256,1.0,1,Thunderstorm Wind
200904200000,16.370006649300265,1.0,1,Tornado
200905140000,18.13771860023187,1.0,1,Tornado
200905210000,10.934171788391364,1.0,1,Thunderstorm Wind
200905220000,3.921101009697585,1.0,1,Thunderstorm Wind
200905270000,24.71700124033339,1.0,1,Tornado
200906200000,25.689451012031544,1.0,0,Hail
200906280000,11.89544455952517,1.0,1,Tornado
200907030000,27.56824850801122,1.0,0,Tornado
200907070000,16.205321147878138,1.0,1,Tornado
200907120000,24.528189319230396,1.0,1,Tornado
200907150000,21.459438442810892,1.0,1,Tornado
200907160000,19.148525146021072,1.0,1,Tornado
200908140000,15.069962591836047,1.0,1,Tornado
200908150000,8.257132315331422,1.0,1,Tornado
200908160000,16.6891650426359,1.0,1,Tornado
200908170000,7.352660947673369,1.0,1,Tornado
200908200000,13.275723150860433,1.0,1,Tornado
200908210000,22.843741109916692,1.0,1,Tornado
200908250000,7.901229589125908,0.998793460981787,1,Tornado
200908290000,25.37266645330245,1.0,0,Tornado
200908300000,22.14066924762985,1.0,1,Hail
200909010000,22.742856108132855,1.0,1,Thunderstorm Wind
200909020000,23.47994136546122,1.0,1,Tornado
200909020000,4.65819095833372,1.0,1,Thunderstorm Wind
200909030000,21.107143677778073,1.0,1,Tornado
200909040000,10.736174646386521,1.0,1,Hail
200909050000,8.165625961977927,1.0000000000000002,1,Hail
200909060000,13.352815192380438,1.0,1,Tornado
200909070000,23.798230936742947,1.0,1,Tornado
200909110000,20.78858977347574,1.0,1,Thunderstorm Wind
200909130000,25.122236845023675,1.0,0,Thunderstorm Wind
200909150000,9.321912484758201,1.0,1,Hail
200909160000,24.062958461616187,1.0,1,Tornado
200909200000,11.147372539066742,1.0,1,Tornado
200909220000,17.426557042522877,1.0,1,Tornado
200909240000,16.167374226240778,1.0,1,Tornado
200909250000,20.06689122949226,1.0,1,Hail
200909260000,26.102972003008887,1.0,0,Hail
200910010000,14.564751936963356,1.0,1,Tornado
200910030000,9.64928576000411,1.0,1,Tornado
200910060000,26.4246511656297,1.0,0,Tornado
200910110000,11.42893283534293,1.0,1,Thunderstorm Wind
200910120000,5.826384503831367,1.0,1,Thunderstorm Wind
200910130000,31.842905349859176,1.0,0,Thunderstorm Wind
200910140000,25.315935022822885,1.0,0,Thunderstorm Wind
200910160000,22.8480556340366,1.0,1,Thunderstorm Wind
200910230000,12.221566164084614,1.0,1,Tornado
200910230000,19.42075689921271,1.0,1,Thunderstorm Wind
200910240000,21.22011836060684,1.0,1,Thunderstorm Wind
200910260000,19.143477820001184,0.0,1,Tornado
200910300000,20.44790502306151,1.0,1,Tornado
200911060000,23.03064596825978,1.0,1,Tornado
200911110000,21.50049087762093,1.0,1,Thunderstorm Wind
200911270000,22.13924583587265,1.0,1,Thunderstorm Wind
200912010000,9.230923623001459,1.0,1,Thunderstorm Wind
200912080000,15.901378093873696,1.0,1,Tornado
200912080000,24.536356816705073,1.0,1,Hail
200912120000,4.183514590619028,1.0000000000000002,1,Thunderstorm Wind
200912200000,1214.7223474884431,1.2086809693474716,0,Thunderstorm Wind
200912220000,7.9580380684141225,1.0,1,Thunderstorm Wind
200912250000,13.91131800111164,1.0,1,Thunderstorm Wind
201001180000,14.637188146954077,1.0000000000000002,1,Tornado
201001230000,23.623465940251446,1.0,1,Tornado
201001230000,21.433259883377065,1.0,1,Thunderstorm Wind
201001240000,21.62376967349285,1.0,1,Tornado
201001240000,22.532760368012525,1.0,1,Hail
201001280000,16.44217036411864,1.0,1,Hail
201001290000,16.501523133225298,1.0,1,Thunderstorm Wind
201002080000,22.84443186804275,1.0,1,Hail
201002210000,30.596955298044872,1.0,0,Thunderstorm Wind
201002220000,14.846771607998539,1.0,1,Hail
201002270000,21.3648913077253,1.0000000000000002,1,Tornado
201003080000,17.536940851669446,1.0,1,Hail
201003090000,3.592251371636983,1.0,1,Thunderstorm Wind
201003120000,15.566951498467006,1.0,1,Tornado
201003130000,21.33893471059853,1.0000000000000002,1,Thunderstorm Wind
201003210000,25.694695620223605,1.0,0,Hail
201003290000,12.11973015719608,1.0,1,Tornado
201004030000,13.849533095524928,1.0,1,Thunderstorm Wind
201004040000,22.381863493107737,1.0,1,Tornado
201004050000,3.5412621694087063,1.0,1,Tornado
201004120000,34.69872092165021,1.0,0,Tornado
201004130000,12.670459678571696,1.0,1,Tornado
201004140000,29.85439806875495,1.0,0,Thunderstorm Wind
201004170000,24.000675728818887,1.0,1,Tornado
201004170000,4.673898250254515,1.0,1,Thunderstorm Wind
201004190000,19.670217514987527,1.0000000000000002,1,Hail
201004210000,15.024693814975691,1.0,1,Tornado
201004260000,20.882353902760702,1.0,1,Tornado
201005070000,24.794195430434407,1.0,1,Tornado
201005170000,11.99091296182365,1.0,1,Tornado
201005270000,5.918746776745373,1.0,1,Tornado
201006090000,18.595999696937913,1.0,1,Tornado
201006190000,24.14494466755871,1.0,1,Tornado
201006290000,24.790810462959342,1.0,1,Tornado
201007070000,12.013193934159306,1.0,1,Hail
201007250000,18.360630451450533,1.0,1,Tornado
201007290000,24.513215840401987,1.0,1,Tornado
201007310000,11.422111039786973,1.0,1,Tornado
201008020000,12.362148780239249,1.0000000000000002,1,Tornado
201008060000,31.620624328789187,1.0,0,Tornado
201008200000,20.11839788975906,1.0,1,Tornado
201008210000,24.770051744720377,1.0,1,Hail
201008220000,20.916898314074835,1.0,1,Tornado
201008230000,13.379228225169326,1.0,1,Hail
201008280000,25.08318560949408,1.0,0,Hail
201009040000,20.036608372622144,1.0,1,Hail
201009130000,22.957826792337194,1.0,1,Tornado
201009210000,18.823829992649635,1.0,1,Tornado
201009220000,22.443005565251408,1.0,1,Tornado
201009250000,11.515519989587819,1.0,1,Tornado
201009260000,3.6047644150428155,1.0,1,Hail
201009290000,30.562684837552332,1.0,0,Tornado
201009300000,14.836998223998176,1.0,1,Tornado
201010010000,14.257590114422095,1.0,1,Thunderstorm Wind
201010100000,19.25380625770484,1.0,1,Thunderstorm Wind
201010170000,23.759729869695704,1.0000000000000002,1,Hail
201010170000,26.496874388291985,1.0000000000000002,0,Thunderstorm Wind
201010180000,26.700608613118078,1.0000000000000002,0,Tornado
201010180000,9.218770424196592,1.0,1,Hail
201010230000,22.321621026921363,1.0,1,Tornado
201010270000,12.475960069562891,1.0,1,Hail
201011020000,11.359746246601546,1.0,1,Hail
201011120000,23.615655780111773,1.0,1,Thunderstorm Wind
201011210000,22.237034831118436,1.0,1,Thunderstorm Wind
201011230000,7.398036060714808,1.0,1,Thunderstorm Wind
201012010000,21.56452916879316,1.0,1,Tornado
201012090000,1348.2547968823521,1.2086809693474718,0,Thunderstorm Wind
201012140000,16.169105702017237,1.0,1,Tornado
201012140000,14.441226836969252,1.0,1,Thunderstorm Wind
201101040000,23.78831326616307,1.0,1,Thunderstorm Wind
201101050000,12.74238780342517,1.0,1,Thunderstorm Wind
201101100000,16.567276845236048,1.0,1,Hail
201101170000,4.462038890516784,1.0,1,Tornado
201101170000,26.241854387796447,1.0,0,Hail
201101250000,10.235673959453683,1.0,1,Hail
201101300000,22.537213652202308,1.0,1,Thunderstorm Wind
201102060000,25.902157901967115,1.0,0,Thunderstorm Wind
201102110000,1219.8929948819336,1.2086809693474716,0,Tornado
201102180000,19.269296097159263,1.0000000000000002,1,Thunderstorm Wind
201102190000,21.86125518280041,0.0,1,Thunderstorm Wind
201102250000,14.56877929952195,1.0,1,Tornado
201103140000,13.199816377260976,1.0,1,Tornado
201103160000,14.60873290187861,1.0,1,Tornado
201103160000,7.903988321760311,1.0000000000000002,1,Thunderstorm Wind
201103180000,17.394141973208786,1.0,1,Tornado
201103200000,22.852358600587745,1.0,1,Thunderstorm Wind
201103210000,19.256211203228787,1.0,1,Tornado
201103250000,19.565405604562557,1.0,1,Thunderstorm Wind
201103280000,14.648610584851745,1.0,1,Hail
201103280000,10.138779683359077,1.0,1,Thunderstorm Wind
201103300000,25.1710234786117,1.0,0,Tornado
201104020000,24.219408411317527,1.0,1,Hail
201104050000,24.39696498180331,1.0,1,Hail
201104070000,28.03027593869795,1.0,0,Tornado
201104110000,24.73076317710871,1.0,1,Tornado
201104290000,23.727278253396253,1.0,1,Thunderstorm Wind
201105010000,25.296423644899818,1.0,0,Tornado
201105020000,22.586456313430347,1.0,1,Tornado
201105020000,19.72485877316775,1.0,1,Hail
201105060000,15.408118633739361,1.0,1,Thunderstorm Wind
201105080000,26.836032115654714,1.0000000000000002,0,Tornado
201105100000,27.272058313076293,1.0,0,Tornado
201105310000,21.436542759392047,1.0,1,Tornado
201106070000,21.860603651370027,1.0000000000000002,1,Tornado
201106100000,24.038428768377965,1.0,1,Tornado
201106300000,9.728645968799897,1.0,1,Tornado
201107050000,16.075270330596652,1.0,1,Tornado
201107060000,13.98937952851702,1.0000000000000002,1,Tornado
201107070000,30.71790222737219,1.0,0,Tornado
201107230000,20.337934453225905,1.0,1,Tornado
201108020000,7.507439267888278,1.0,1,Tornado
201108030000,23.25937709333926,1.0,1,Tornado
201108050000,16.732011152928578,1.0,1,Tornado
201108080000,22.7365189523573,1.0,1,Tornado
201108100000,23.243504857617477,1.0000000000000002,1,Tornado
201108200000,20.66480719120893,1.0,1,Tornado
201108260000,18.261989791018824,1.0,1,Hail
201108290000,24.108930043391137,1.0000000000000002,1,Tornado
201109050000,16.662178391579175,1.0,1,Hail
201109060000,11.935746722427927,1.0,1,Tornado
201109060000,28.272322313277922,1.0,0,Hail
201109080000,17.951764901025285,1.0,1,Hail
201109140000,18.687111958267185,1.0000000000000002,1,Tornado
201109150000,18.295260114555983,1.0,1,Tornado
201109180000,11.049421113689833,1.0,1,Tornado
201109220000,13.09751894948713,1.0,1,Tornado
201109270000,24.814201601659942,1.0,1,Tornado
201110020000,18.297324764812046,1.0,1,Thunderstorm Wind
201110040000,20.7180864309197,1.0,1,Thunderstorm Wind
201110050000,20.78376500222043,1.0,1,Tornado
201110050000,23.03468567939537,1.0,1,Thunderstorm Wind
201110060000,10.080927024605169,1.0,1,Tornado
201110080000,22.406721261717063,1.0,1,Tornado
201110090000,10.367240214966412,1.0,1,Tornado
201110110000,22.527133313155122,1.0,1,Thunderstorm Wind
201110140000,21.41079182706721,1.0,1,Hail
201110190000,21.675866439984844,1.0,1,Thunderstorm Wind
201110230000,13.820450950974957,1.0,1,Hail
201110300000,2.6686028145256993,1.0,1,Thunderstorm Wind
201111060000,19.01098201386806,1.0,1,Thunderstorm Wind
201111080000,22.534308205461794,1.0,1,Hail
201112140000,23.510009559314458,1.0,1,Hail
201112200000,15.82895228614271,1.0,1,Tornado
201112210000,13.45615193035431,1.0,1,Tornado
201201100000,24.99945199580004,1.0,1,Thunderstorm Wind
201201110000,14.858611564914277,1.0,1,Hail
201201310000,21.772177026044695,1.0,1,Tornado
201202010000,15.929172664611041,1.0,1,Tornado
201202040000,10.313194883411326,1.0,1,Tornado
201202040000,7.985365682153373,1.0,1,Hail
201202150000,16.588567707349043,1.0,1,Hail
201202210000,5.761364399430346,1.0,1,Hail
201202220000,23.74499561589355,1.0,1,Tornado
201202230000,20.400612859657674,1.0,1,Hail
201203040000,15.942324448439814,1.0,1,Thunderstorm Wind
201203060000,1282.3722827696874,1.2086809693474718,0,Hail
201203090000,1274.4669907201444,1.2086809693474718,0,Tornado
201203100000,16.989543126597013,1.0,1,Hail
201203120000,12.168766791580024,1.0,1,Tornado
201203170000,12.565152764664962,1.0000000000000002,1,Tornado
201203240000,23.741084285934086,1.0,1,Tornado
201203290000,27.700918090613616,1.0,0,Tornado
201203300000,6.430861764796328,1.0,1,Tornado
201204020000,26.997506931721585,1.0,0,Tornado
201204060000,20.497509137209068,1.0,1,Tornado
201204080000,12.262581838782191,1.0,1,Thunderstorm Wind
201204100000,26.906810897127034,1.0,0,Thunderstorm Wind
201204120000,31.053869946357324,1.0000000000000002,0,Tornado
201204180000,17.11688819867482,1.0,1,Thunderstorm Wind
201204190000,26.310051294571505,1.0,0,Thunderstorm Wind
201204250000,25.12377024632514,1.0,0,Tornado
201204280000,21.529138489010297,1.0,1,Tornado
201205120000,8.323229254356939,1.0,1,Tornado
201205120000,21.883955320550704,1.0,1,Thunderstorm Wind
201205180000,28.863951249721236,1.0000000000000002,0,Tornado
201205210000,19.39606959823155,1.0,1,Tornado
201205230000,8.113544852631382,1.0,1,Tornado
201205280000,18.95683129549595,1.0,1,Tornado
201206080000,3.2459218943803916,1.0,1,Tornado
201206130000,22.382528905270032,1.0,1,Tornado
201206150000,12.531761950411196,1.0000000000000002,1,Tornado
201206160000,20.760199840244347,1.0,1,Tornado
201206180000,7.031801637719228,1.0,1,Tornado
201206260000,11.641350694189775,1.0,1,Tornado
201206270000,8.570479573706255,1.0,1,Hail
201207030000,8.97667944236621,1.0000000000000002,1,Tornado
201207040000,22.417152481421816,1.0000000000000002,1,Tornado
201207050000,22.89765122144416,1.0,1,Tornado
201207090000,24.924032476547396,1.0,1,Tornado
201207100000,20.455397980599255,1.0,1,Tornado
201207130000,12.235635972157242,1.0,1,Tornado
201207140000,24.328100994571397,1.0,1,Tornado
201207210000,5.860292017633762,1.0,1,Tornado
201207230000,23.559585013263945,1.0,1,Tornado
201207280000,21.064053168658436,1.0,1,Tornado
201207290000,22.097524736995158,1.0,1,Tornado
201207310000,12.059105879158773,1.0,1,Tornado
201208010000,22.5905093185531,1.0,1,Tornado
201208040000,16.58997934500354,1.0,1,Tornado
201208050000,29.801881403217486,1.0,0,Tornado
201208070000,15.4758268435306,1.0,1,Tornado
201208080000,18.918675501729258,1.0,1,Tornado
201208110000,20.536965524784133,1.0,1,Tornado
201208120000,29.015324041457404,1.0000000000000002,0,Tornado
201208220000,28.14350735371143,1.0,0,Thunderstorm Wind
201208250000,14.127296471444582,1.0,1,Hail
201208310000,2.8534980435832913,1.0,1,Hail
201209020000,18.87001779949358,1.0,1,Hail
201209030000,17.274045744193735,1.0,1,Tornado
201209070000,16.75682596019625,1.0,1,Tornado
201209090000,30.998133269841567,1.0000000000000002,0,Tornado
201209110000,7.595249491669484,1.0,1,Hail
201209110000,31.25043104450186,1.0,0,Thunderstorm Wind
201209130000,25.521180096517025,0.9911967366335328,0,Tornado
201209140000,11.143157822869046,1.0,1,Thunderstorm Wind
201209160000,2.9464437108027397,1.0000000000000002,1,Thunderstorm Wind
201209190000,22.971860379565925,1.0,1,Hail
201209280000,4.18215495898467,1.0,1,Hail
201209290000,20.593337265693357,1.0,1,Hail
201210020000,13.195116067142942,1.0,1,Thunderstorm Wind
201210030000,26.616286991320862,1.0,0,Hail
201210030000,24.62101464825137,0.9999999999999999,1,Thunderstorm Wind
201210040000,8.100072451717026,1.0,1,Thunderstorm Wind
201210100000,27.16991390329947,1.0,0,Hail
201210140000,15.013996239526898,1.0,1,Tornado
201210190000,14.17211057680512,1.0,1,Hail
201210210000,25.355846614382816,1.0,0,Thunderstorm Wind
201210240000,25.410481061129747,1.0,0,Thunderstorm Wind
201210300000,17.608555869130402,1.0,1,Hail
201211090000,11.493985138034533,1.0,1,Tornado
201211200000,18.41798826961951,1.0,1,Thunderstorm Wind
201211300000,7.755200860305547,1.0000000000000002,1,Tornado
201212040000,24.600472383102034,1.0,1,Hail
201212080000,25.81375106665982,1.0,0,Thunderstorm Wind
201212140000,18.592976781152064,1.0,1,Hail
201212160000,26.62963196577332,1.0,0,Hail
201212160000,26.62963196577332,1.0,0,Thunderstorm Wind
201212200000,24.114546623132483,1.0,1,Tornado
201212220000,22.112797542210608,1.0,1,Tornado
201212260000,9.662307786420218,1.0,1,Tornado
201212280000,9.77860931972894,1.0,1,Thunderstorm Wind
201301100000,34.07559145583719,1.0,0,Tornado
201301300000,9.404244557851595,1.0,1,Hail
201301310000,23.370044830590068,1.0,1,Thunderstorm Wind
201302060000,18.27320286919512,1.0,1,Thunderstorm Wind
201302070000,23.643472828957762,1.0,1,Thunderstorm Wind
201302110000,15.162343402669556,1.0,1,Thunderstorm Wind
201302140000,20.255561075726987,1.0,1,Tornado
201302170000,21.983680167880244,1.0,1,Thunderstorm Wind
201302220000,16.087079843656156,1.0,1,Thunderstorm Wind
201302240000,19.32329973940999,1.0,1,Tornado
201303030000,25.26371891743314,0.0,0,Tornado
201303050000,19.893743863399603,1.0,1,Tornado
201303160000,18.95693105306554,1.0,1,Hail
201303190000,5.883151648932925,1.0,1,Tornado
201303210000,7.357858415371165,1.0,1,Tornado
201303220000,35.48978602713562,1.0,0,Thunderstorm Wind
201303240000,25.118053566891803,1.0,0,Tornado
201303290000,23.23627159788594,1.0,1,Thunderstorm Wind
201304010000,19.57698106470637,1.0,1,Tornado
201304070000,21.554299189018472,1.0,1,Tornado
201304130000,21.774104020151256,1.0,1,Tornado
201304130000,14.1646207063929,1.0,1,Hail
201304210000,13.693677325165716,1.0,1,Hail
201304250000,12.88565945765374,1.0,1,Hail
201304250000,20.227893675078885,1.0,1,Thunderstorm Wind
201304260000,31.30052349873204,1.0,0,Tornado
201305020000,14.49811847898143,1.0,1,Tornado
201305020000,11.210683964010464,1.0,1,Thunderstorm Wind
201305040000,20.56709719190791,1.0,1,Tornado
201305050000,25.653303265016582,1.0,0,Hail
201305060000,7.701777247676329,0.0,1,Tornado
201305070000,15.080767290933581,1.0,1,Tornado
201305070000,26.148365620508855,1.0,0,Thunderstorm Wind
201305130000,15.77533346639315,1.0,1,Hail
201305250000,29.065070036386743,1.0,0,Tornado
201306140000,22.133954376198627,1.0,1,Tornado
201306160000,28.944762833224154,1.0,0,Tornado
201307050000,7.903068423453157,1.0,1,Tornado
201307060000,11.270280729947123,1.0,1,Tornado
201307070000,19.35569993154099,1.0,1,Tornado
201307120000,21.33148143921633,1.0,1,Tornado
201307130000,14.653512282112285,1.0,1,Tornado
201307170000,16.181325674734808,1.0,1,Tornado
201307200000,11.31996002791336,1.0000000000000002,1,Tornado
201307300000,1.657718636785272,0.9999999999999999,1,Tornado
201307310000,14.215860316723386,1.0,1,Tornado
201308110000,4.88780028069578,1.0,1,Tornado
201308210000,11.71235320920323,1.0,1,Tornado
201308260000,18.394139866409663,1.0,1,Tornado
201308310000,25.308374275394858,1.0,0,Tornado
201309070000,15.372491786241728,1.0000000000000002,1,Tornado
201309090000,14.617506441427809,1.0,1,Hail
201309100000,20.011258048663773,1.0,1,Tornado
201309120000,27.554001646250832,1.0,0,Tornado
201309150000,30.85017752713532,1.0000000000000002,0,Tornado
201309160000,15.495723472870644,1.0,1,Tornado
201309180000,10.264079541551185,1.0,1,Tornado
201309240000,26.510444721300303,1.0,0,Hail
201309270000,27.76881786863478,1.0,0,Hail
201309300000,22.47834939350198,1.0,1,Tornado
201310010000,10.416758547299166,0.998793460981787,1,Tornado
201310050000,26.17080842981523,1.0,0,Hail
201310070000,21.220899996017632,1.0,1,Tornado
201310080000,10.557056291433184,1.0,1,Tornado
201310110000,24.25446045225668,1.0,1,Tornado
201310110000,17.543265519265525,1.0,1,Thunderstorm Wind
201310120000,24.764853206069244,1.0,1,Tornado
201310120000,25.331273260220378,1.0,0,Hail
201310130000,12.037569510637024,1.0,1,Thunderstorm Wind
201310180000,22.05001551552959,1.0,1,Tornado
201310180000,23.996065843172875,1.0,1,Hail
201310210000,28.48061296142738,1.0,0,Tornado
201310250000,25.84535512209258,1.0,0,Hail
201310280000,12.106021250235463,1.0,1,Thunderstorm Wind
201311040000,3.009338978218989,1.0,1,Tornado
201311160000,19.269083937923668,1.0,1,Thunderstorm Wind
201311270000,6.5065484569914895,1.0,1,Thunderstorm Wind
201312140000,20.98180774320164,1.0,1,Tornado
201312150000,1372.3015120959383,1.2086809693474718,0,Thunderstorm Wind
201312200000,25.087430392702768,1.0,0,Thunderstorm Wind
201312210000,7.346997559090363,1.0,1,Hail
201312230000,15.391091381821322,1.0,1,Thunderstorm Wind
201312280000,22.108863615849984,1.0,1,Thunderstorm Wind
201312290000,29.476320435449306,1.0,0,Thunderstorm Wind
201401090000,5.589201205209743,1.0,1,Thunderstorm Wind
201401110000,21.08290062303021,1.0,1,Hail
201402190000,3.2243645572986814,1.0,1,Thunderstorm Wind
201402270000,33.12063154412034,1.0000000000000002,0,Thunderstorm Wind
201402280000,10.766364580642641,1.0,1,Tornado
201402280000,10.143244903473551,1.0000000000000002,1,Hail
201403010000,20.634981844078652,1.0,1,Tornado
201403250000,22.945931855098955,1.0,1,Tornado
201403260000,22.985434117016805,1.0000000000000002,1,Thunderstorm Wind
201403280000,4.237046481664189,1.0,1,Tornado
201403310000,27.984676459381934,1.0,0,Thunderstorm Wind
201404050000,23.706775770094794,1.0,1,Thunderstorm Wind
201404070000,28.338695108564913,1.0,0,Hail
201404110000,16.55876544771449,1.0,1,Thunderstorm Wind
201404220000,15.275774262278057,1.0,1,Hail
201404260000,20.143840672724963,1.0,1,Thunderstorm Wind
201404300000,17.36922076295949,1.0,1,Hail
201405010000,14.143279528137025,1.0,1,Thunderstorm Wind
201405160000,24.44980009623534,0.0,1,Hail
201405190000,13.24082306896476,1.0000000000000002,1,Thunderstorm Wind
201405200000,23.92436597737579,1.0000000000000002,1,Tornado
201406020000,12.743966494742521,1.0,1,Tornado
201406150000,23.80509647489708,1.0,1,Thunderstorm Wind
201406200000,22.460278505583844,1.0000000000000002,1,Tornado
201407020000,28.591103039597897,1.0,0,Tornado
201407040000,21.39277094664651,1.0,1,Tornado
201407100000,11.822040259389896,1.0,1,Tornado
201407140000,19.337606595815693,1.0,1,Tornado
201407150000,25.33698845916908,1.0,0,Tornado
201407230000,24.98314091370807,1.0,1,Tornado
201407250000,22.69177058655258,1.0,1,Tornado
201408040000,21.082800917226994,1.0000000000000002,1,Tornado
201408060000,12.472909290651355,1.0000000000000002,1,Tornado
201408120000,20.45670099242162,1.0,1,Tornado
201408130000,22.429139676601896,1.0,1,Tornado
201408160000,8.562374091351055,1.0,1,Tornado
201408160000,19.33162311733311,1.0,1,Hail
201408180000,20.3972739764462,1.0,1,Tornado
201408230000,19.046028225429893,1.0,1,Hail
